"","collection","pathway","gene_id","gene_symbol"
"9507","CP:KEGG_LEGACY","KEGG_PPAR_SIGNALING_PATHWAY","ENSG00000083807","SLC27A5"
"9508","CP:KEGG_LEGACY","KEGG_PPAR_SIGNALING_PATHWAY","ENSG00000113396","SLC27A6"
"9509","CP:KEGG_LEGACY","KEGG_PPAR_SIGNALING_PATHWAY","ENSG00000095637","SORBS1"
"9510","CP:KEGG_LEGACY","KEGG_PPAR_SIGNALING_PATHWAY","ENSG00000150991","UBC"
"9511","CP:KEGG_LEGACY","KEGG_PPAR_SIGNALING_PATHWAY","ENSG00000109424","UCP1"
"9512","CP:KEGG_LEGACY","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","ENSG00000168306","ACOX2"
"9513","CP:KEGG_LEGACY","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","ENSG00000198610","AKR1C4"
"9514","CP:KEGG_LEGACY","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","ENSG00000122787","AKR1D1"
"9515","CP:KEGG_LEGACY","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","ENSG00000242110","AMACR"
"9516","CP:KEGG_LEGACY","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","ENSG00000136881","BAAT"
"9517","CP:KEGG_LEGACY","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","ENSG00000138135","CH25H"
"9518","CP:KEGG_LEGACY","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","ENSG00000135929","CYP27A1"
"9519","CP:KEGG_LEGACY","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","ENSG00000146233","CYP39A1"
"9520","CP:KEGG_LEGACY","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","ENSG00000036530","CYP46A1"
"9521","CP:KEGG_LEGACY","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","ENSG00000167910","CYP7A1"
"9522","CP:KEGG_LEGACY","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","ENSG00000172817","CYP7B1"
"9523","CP:KEGG_LEGACY","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","ENSG00000180432","CYP8B1"
"9524","CP:KEGG_LEGACY","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","ENSG00000133835","HSD17B4"
"9525","CP:KEGG_LEGACY","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","ENSG00000099377","HSD3B7"
"9526","CP:KEGG_LEGACY","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","ENSG00000116171","SCP2"
"9527","CP:KEGG_LEGACY","KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS","ENSG00000083807","SLC27A5"
"9528","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000196839","ADA"
"9529","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000111732","AICDA"
"9530","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000160224","AIRE"
"9531","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000095585","BLNK"
"9532","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000010671","BTK"
"9533","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000177455","CD19"
"9534","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000167286","CD3D"
"9535","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000198851","CD3E"
"9536","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000010610","CD4"
"9537","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000101017","CD40"
"9538","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000102245","CD40LG"
"9539","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000105369","CD79A"
"9540","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000153563","CD8A"
"9541","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000172116","CD8B"
"9542","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000179583","CIITA"
"9543","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000152457","DCLRE1C"
"9544","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000163600","ICOS"
"9545","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000128322","IGLL1"
"9546","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000269335","IKBKG"
"9547","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000147168","IL2RG"
"9548","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000168685","IL7R"
"9549","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000105639","JAK3"
"9550","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000182866","LCK"
"9551","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000081237","PTPRC"
"9552","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000166349","RAG1"
"9553","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000175097","RAG2"
"9554","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000143390","RFX5"
"9555","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000064490","RFXANK"
"9556","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000133111","RFXAP"
"9557","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000168394","TAP1"
"9558","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000204267","TAP2"
"9559","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000240505","TNFRSF13B"
"9560","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000159958","TNFRSF13C"
"9561","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000076248","UNG"
"9562","CP:KEGG_LEGACY","KEGG_PRIMARY_IMMUNODEFICIENCY","ENSG00000115085","ZAP70"
"9563","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000087088","BAX"
"9564","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000173372","C1QA"
"9565","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000173369","C1QB"
"9566","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000159189","C1QC"
"9567","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000106804","C5"
"9568","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000039537","C6"
"9569","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000112936","C7"
"9570","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000157131","C8A"
"9571","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000021852","C8B"
"9572","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000176919","C8G"
"9573","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000113600","C9"
"9574","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000271503","CCL5"
"9575","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000120738","EGR1"
"9576","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000126767","ELK1"
"9577","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000010810","FYN"
"9578","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000204389","HSPA1A"
"9579","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000044574","HSPA5"
"9580","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000115008","IL1A"
"9581","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000125538","IL1B"
"9582","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000136244","IL6"
"9583","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000135862","LAMC1"
"9584","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000169032","MAP2K1"
"9585","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000126934","MAP2K2"
"9586","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000100030","MAPK1"
"9587","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000102882","MAPK3"
"9588","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000149294","NCAM1"
"9589","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000154654","NCAM2"
"9590","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000148400","NOTCH1"
"9591","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000072062","PRKACA"
"9592","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000142875","PRKACB"
"9593","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000165059","PRKACG"
"9594","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000183943","PRKX"
"9595","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000171867","PRNP"
"9596","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000142168","SOD1"
"9597","CP:KEGG_LEGACY","KEGG_PRION_DISEASES","ENSG00000168439","STIP1"
"9598","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000164742","ADCY1"
"9599","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000078295","ADCY2"
"9600","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000138031","ADCY3"
"9601","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000129467","ADCY4"
"9602","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000173175","ADCY5"
"9603","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000174233","ADCY6"
"9604","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000121281","ADCY7"
"9605","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000155897","ADCY8"
"9606","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000162104","ADCY9"
"9607","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000142208","AKT1"
"9608","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000105221","AKT2"
"9609","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000117020","AKT3"
"9610","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000153107","ANAPC1"
"9611","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000164162","ANAPC10"
"9612","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000141552","ANAPC11"
"9613","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000129055","ANAPC13"
"9614","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000176248","ANAPC2"
"9615","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000053900","ANAPC4"
"9616","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000089053","ANAPC5"
"9617","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000196510","ANAPC7"
"9618","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000078061","ARAF"
"9619","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000157764","BRAF"
"9620","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000169679","BUB1"
"9621","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000133101","CCNA1"
"9622","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000145386","CCNA2"
"9623","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000134057","CCNB1"
"9624","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000157456","CCNB2"
"9625","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000147082","CCNB3"
"9626","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000130177","CDC16"
"9627","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000094880","CDC23"
"9628","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000164045","CDC25A"
"9629","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000101224","CDC25B"
"9630","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000158402","CDC25C"
"9631","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000176386","CDC26"
"9632","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000004897","CDC27"
"9633","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000170312","CDK1"
"9634","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000123374","CDK2"
"9635","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000214575","CPEB1"
"9636","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000105325","FZR1"
"9637","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000127955","GNAI1"
"9638","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000114353","GNAI2"
"9639","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000065135","GNAI3"
"9640","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000080824","HSP90AA1"
"9641","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000096384","HSP90AB1"
"9642","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000017427","IGF1"
"9643","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000140443","IGF1R"
"9644","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000254647","INS"
"9645","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000133703","KRAS"
"9646","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000164109","MAD2L1"
"9647","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000116670","MAD2L2"
"9648","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000169032","MAP2K1"
"9649","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000100030","MAPK1"
"9650","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000109339","MAPK10"
"9651","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000185386","MAPK11"
"9652","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000188130","MAPK12"
"9653","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000156711","MAPK13"
"9654","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000112062","MAPK14"
"9655","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000102882","MAPK3"
"9656","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000107643","MAPK8"
"9657","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000050748","MAPK9"
"9658","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000172680","MOS"
"9659","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000172572","PDE3A"
"9660","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000152270","PDE3B"
"9661","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000082175","PGR"
"9662","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000121879","PIK3CA"
"9663","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000051382","PIK3CB"
"9664","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000171608","PIK3CD"
"9665","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000105851","PIK3CG"
"9666","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000145675","PIK3R1"
"9667","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000105647","PIK3R2"
"9668","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000117461","PIK3R3"
"9669","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000141506","PIK3R5"
"9670","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000127564","PKMYT1"
"9671","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000166851","PLK1"
"9672","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000072062","PRKACA"
"9673","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000142875","PRKACB"
"9674","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000165059","PRKACG"
"9675","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000183943","PRKX"
"9676","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000132155","RAF1"
"9677","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000117676","RPS6KA1"
"9678","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000071242","RPS6KA2"
"9679","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000177189","RPS6KA3"
"9680","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000072133","RPS6KA6"
"9681","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000163806","SPDYA"
"9682","CP:KEGG_LEGACY","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","ENSG00000204710","SPDYC"
"9683","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000183044","ABAT"
"9684","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000278540","ACACA"
"9685","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000076555","ACACB"
"9686","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000117054","ACADM"
"9687","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000075239","ACAT1"
"9688","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000120437","ACAT2"
"9689","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000154930","ACSS1"
"9690","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000131069","ACSS2"
"9691","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000111058","ACSS3"
"9692","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000137124","ALDH1B1"
"9693","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000111275","ALDH2"
"9694","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000072210","ALDH3A2"
"9695","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000119711","ALDH6A1"
"9696","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000164904","ALDH7A1"
"9697","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000143149","ALDH9A1"
"9698","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000127884","ECHS1"
"9699","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000113790","EHHADH"
"9700","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000084754","HADHA"
"9701","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000198130","HIBCH"
"9702","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000134333","LDHA"
"9703","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000166800","LDHAL6A"
"9704","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000171989","LDHAL6B"
"9705","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000111716","LDHB"
"9706","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000166796","LDHC"
"9707","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000124370","MCEE"
"9708","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000103150","MLYCD"
"9709","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000146085","MMUT"
"9710","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000175198","PCCA"
"9711","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000114054","PCCB"
"9712","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000136143","SUCLA2"
"9713","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000163541","SUCLG1"
"9714","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000172340","SUCLG2"
"9715","CP:KEGG_LEGACY","KEGG_PROPANOATE_METABOLISM","ENSG00000236349","SUCLG2P2"
"9716","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000142208","AKT1"
"9717","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000105221","AKT2"
"9718","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000117020","AKT3"
"9719","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000169083","AR"
"9720","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000078061","ARAF"
"9721","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000128272","ATF4"
"9722","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000002330","BAD"
"9723","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000171791","BCL2"
"9724","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000157764","BRAF"
"9725","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000132906","CASP9"
"9726","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000110092","CCND1"
"9727","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000105173","CCNE1"
"9728","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000175305","CCNE2"
"9729","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000123374","CDK2"
"9730","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000124762","CDKN1A"
"9731","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000111276","CDKN1B"
"9732","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000213341","CHUK"
"9733","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000118260","CREB1"
"9734","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000107175","CREB3"
"9735","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000157613","CREB3L1"
"9736","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000182158","CREB3L2"
"9737","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000060566","CREB3L3"
"9738","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000143578","CREB3L4"
"9739","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000146592","CREB5"
"9740","CP:KEGG_LEGACY","KEGG_PROSTATE_CANCER","ENSG00000005339","CREBBP"
